1.000000000000000021e-03 8.746797643361438188e-31 9.784031102748885417e-31 1.107261648462903731e-30 1.270316213499466613e-30 1.478635713553813025e-30 1.748860661746976246e-30 2.107339864588280658e-30 2.592588169374570454e-30 3.263233209796586079e-30 4.222268323280995683e-30 5.631338533069889819e-30 7.789147123711923034e-30 1.123223058751698008e-29 1.698217458692798926e-29 2.710175179600901013e-29 4.588820750522828695e-29 8.305863769416737653e-29 1.633754398169028042e-28 3.638458684899861418e-28 1.092887443936752549e-27 5.987980165898000910e-27 3.220188474890357611e+04 3.277173820014410740e+04 3.336993317786959960e+04 3.399091129587028990e+04 3.461734671112659998e+04 3.522695330665999791e+04 3.579288310205141897e+04 3.628901376597934723e+04 3.669008656735286786e+04 3.697558289395452448e+04 3.712680657090252498e+04 3.714131738516265614e+04 3.704329373412334098e+04 3.690824312699615257e+04 3.687727893678229157e+04 3.692970701258462941e+04 3.678539635867949983e+04 3.590669767531089019e+04 3.306181431835568219e+04 2.292922471336864328e+04 1.765857340723743619e+04
1.010372699238005221e-03 8.746097333695242484e-31 9.783142405097013428e-31 1.107158399647976336e-30 1.270186930246899979e-30 1.478466649382566744e-30 1.748644925838700418e-30 2.107045497769780181e-30 2.592175871040260074e-30 3.262682180034927165e-30 4.221492642155974533e-30 5.630187993207011719e-30 7.787325325560263537e-30 1.122927897524196350e-29 1.697726713734865196e-29 2.709303604870152524e-29 4.587186744030366799e-29 8.302570046469619961e-29 1.633016199795392542e-28 3.636446315145253086e-28 1.091929577489832764e-27 5.980395538593203908e-27 3.220146888184777708e+04 3.277128660128159390e+04 3.336949559127243992e+04 3.399046948737946514e+04 3.461690066033600306e+04 3.522653970344510890e+04 3.579250256625044130e+04 3.628868387642643938e+04 3.668984558730627759e+04 3.697543415038699459e+04 3.712675178580436477e+04 3.714135074402338796e+04 3.704338491809480911e+04 3.690831501420993300e+04 3.687725214030882489e+04 3.692969548302984913e+04 3.678564341677859920e+04 3.590764293188355805e+04 3.306485036829089222e+04 2.293581829356769595e+04 1.766605462257262479e+04
1.020852991365491479e-03 8.745389757083368391e-31 9.782270002253389409e-31 1.107053154974484370e-30 1.270046410748682042e-30 1.478293951359769148e-30 1.748407511100221447e-30 2.106742432450395837e-30 2.591773912703704058e-30 3.262117025797701730e-30 4.220669011895177061e-30 5.628979139920468378e-30 7.785503179441127519e-30 1.122638071593150603e-29 1.697242184319239459e-29 2.708423309183645892e-29 4.585524487140432019e-29 8.299242782636373079e-29 1.632268403196382308e-28 3.634442788815194666e-28 1.090955379183066250e-27 5.972776304976974997e-27 3.220104865353109926e+04 3.277084322589936346e+04 3.336904948240160593e+04 3.398998919753219525e+04 3.461644492799760337e+04 3.522608441834266705e+04 3.579211066344392748e+04 3.628836213674156897e+04 3.668959831017223041e+04 3.697527610241443472e+04 3.712669414014035283e+04 3.714138406588922226e+04 3.704347446485227556e+04 3.690838606509681995e+04 3.687722510673983197e+04 3.692968367540751933e+04 3.678589283021734445e+04 3.590860035929264996e+04 3.306787296778702876e+04 2.294254811810332467e+04 1.767357531645768540e+04
1.031441992411143626e-03 8.744674838320945690e-31 9.781387410461897883e-31 1.106937704376523973e-30 1.269914812166068012e-30 1.478108140486572917e-30 1.748190522331996265e-30 2.106446881847993565e-30 2.591373558274548067e-30 3.261546964873173319e-30 4.219870399290962591e-30 5.627800438590948285e-30 7.783701773382791935e-30 1.122340957244740327e-29 1.696733720127266925e-29 2.707534270185272809e-29 4.583849557547368528e-29 8.295856078711776140e-29 1.631521092322756073e-28 3.632419468038728729e-28 1.089986149131651458e-27 5.965086051248491526e-27 3.220062401785284965e+04 3.277039461492474948e+04 3.336856003915699694e+04 3.398953932062308741e+04 3.461595448588409636e+04 3.522566819385116833e+04 3.579172835866743844e+04 3.628804155970802822e+04 3.668934876292080298e+04 3.697512274712277576e+04 3.712663784949423280e+04 3.714141696578783012e+04 3.704356627478907467e+04 3.690846070500576025e+04 3.687719783641310642e+04 3.692967169744949206e+04 3.678614653350638400e+04 3.590955704430725018e+04 3.307092531951558340e+04 2.294926748548135583e+04 1.768117154141408537e+04
1.042140829979873234e-03 8.743952501139784875e-31 9.780503156400623316e-31 1.106829657458343024e-30 1.269775065869651268e-30 1.477930455147229723e-30 1.747949819794830366e-30 2.106124628803639717e-30 2.590965344893277931e-30 3.261010760078500958e-30 4.219066732820373095e-30 5.626572078601269754e-30 7.781849384532688762e-30 1.122048481137404136e-29 1.696233749641818880e-29 2.706636481260008253e-29 4.582170795799906082e-29 8.292432788732837226e-29 1.630748679562410290e-28 3.630376076094262563e-28 1.089003841033062924e-27 5.957347842870785729e-27 3.220019492804586480e+04 3.276994510119935876e+04 3.336810191331720125e+04 3.398906150729343062e+04 3.461548538776698842e+04 3.522520635922631482e+04 3.579131137887422665e+04 3.628771456518892956e+04 3.668911392334072298e+04 3.697496831393208413e+04 3.712657910024143348e+04 3.714145075248310604e+04 3.704365666262009472e+04 3.690853417723316670e+04 3.687717033016705682e+04 3.692965961118943233e+04 3.678640280738328147e+04 3.591054573714338039e+04 3.307400783696809231e+04 2.295610183005507861e+04 1.768882063845454104e+04
1.052950643372899640e-03 8.743222668167662425e-31 9.779608520845153156e-31 1.106718013128987588e-30 1.269627194688666651e-30 1.477750467061713214e-30 1.747724878906728232e-30 2.105833437319730889e-30 2.590555201768997471e-30 3.260408173422389835e-30 4.218217193025065261e-30 5.625403888639120350e-30 7.779977877902870515e-30 1.121747420858566940e-29 1.695729128773462585e-29 2.705729955106377431e-29 4.580474879604994379e-29 8.289036900619275898e-29 1.629990956852428007e-28 3.628312311198234225e-28 1.088009115874896208e-27 5.949491310837530077e-27 3.219976133665072848e+04 3.276949025107717171e+04 3.336762846323075064e+04 3.398855582064353075e+04 3.461501010749431589e+04 3.522477464965245599e+04 3.579093447050780378e+04 3.628738589814780426e+04 3.668884987991810340e+04 3.697480494844973873e+04 3.712652314623926941e+04 3.714148484217360965e+04 3.704374971483702393e+04 3.690860841244287440e+04 3.687714258944706671e+04 3.692964731919227052e+04 3.678665686077644204e+04 3.591151550106983632e+04 3.307712097130440816e+04 2.296304753084224649e+04 1.769659234257870412e+04
1.063872583709069572e-03 8.742485260886276595e-31 9.778697054984345836e-31 1.106599522697123502e-30 1.269492461479480713e-30 1.477570882157343847e-30 1.747485443628960434e-30 2.105517566102130764e-30 2.590137657041600056e-30 3.259838294968272364e-30 4.217384292689113619e-30 5.624137436142806952e-30 7.778081345654121134e-30 1.121434809894451884e-29 1.695219570524141505e-29 2.704814728093335965e-29 4.578765333509499464e-29 8.285537775737572773e-29 1.629206133783020748e-28 3.626227487176524251e-28 1.087008310073595247e-27 5.941589408154078097e-27 3.219932319549068052e+04 3.276902678313522483e+04 3.336712590193398501e+04 3.398809497954484686e+04 3.461453578873807419e+04 3.522431499829305540e+04 3.579052548788653075e+04 3.628705116931146767e+04 3.668860004122765531e+04 3.697464466566536430e+04 3.712646239468946442e+04 3.714151934077901387e+04 3.704384634947028826e+04 3.690868345514657267e+04 3.687711461643473740e+04 3.692963484475624136e+04 3.678691846117717068e+04 3.591251981774482556e+04 3.308026575334955851e+04 2.297006106871297743e+04 1.770441466343995489e+04
1.074907814047443332e-03 8.741740199585929426e-31 9.777753047732524287e-31 1.106490695407245900e-30 1.269344380390396905e-30 1.477391098455042137e-30 1.747257522151883632e-30 2.105211493209425799e-30 2.589713373644077509e-30 3.259247728226060331e-30 4.216570316759993416e-30 5.622921386890785798e-30 7.776135783070008361e-30 1.121138029388833042e-29 1.694700885886241506e-29 2.703890865563679557e-29 4.577044142755317667e-29 8.282064349509299075e-29 1.628423927207380874e-28 3.624114035156766389e-28 1.085993734115763363e-27 5.933634229468170096e-27 3.219888045564314234e+04 3.276854670346071362e+04 3.336666425392597012e+04 3.398758839164365781e+04 3.461406084170353279e+04 3.522387733154677699e+04 3.579012906315056898e+04 3.628671090337671922e+04 3.668834100184605632e+04 3.697448791263408202e+04 3.712640397183793539e+04 3.714155468210588879e+04 3.704393810214465339e+04 3.690875992565746856e+04 3.687708641420628555e+04 3.692962220050796896e+04 3.678717796314127190e+04 3.591352065286680590e+04 3.308345359505779197e+04 2.297719711697968160e+04 1.771229553213803229e+04
1.086057509511139090e-03 8.740918438688443687e-31 9.776886813103842909e-31 1.106369999352822857e-30 1.269198034501910833e-30 1.477205762245928540e-30 1.747017157226932461e-30 2.104896608673998781e-30 2.589282991062586064e-30 3.258647125200309564e-30 4.215717082124749283e-30 5.621659842391998548e-30 7.774255810712084369e-30 1.120821702361808159e-29 1.694176035316802802e-29 2.702958468261769213e-29 4.575277403939585357e-29 8.278561220202684136e-29 1.627632761540367311e-28 3.621983733670026376e-28 1.084977853958692526e-27 5.925609182833876287e-27 3.219839207898769746e+04 3.276810611735406565e+04 3.336615217809659225e+04 3.398708764547222381e+04 3.461357111809540220e+04 3.522341564468042634e+04 3.578972109329465457e+04 3.628636560695963271e+04 3.668807742364312435e+04 3.697432348029900459e+04 3.712634327088012651e+04 3.714158878461710992e+04 3.704403591018819861e+04 3.690883739125353168e+04 3.687705798692187818e+04 3.692960913311613695e+04 3.678743950531835435e+04 3.591453281550964311e+04 3.308666672541025036e+04 2.298436860437271753e+04 1.772025151852208364e+04
1.097322857412473887e-03 8.740157831206084176e-31 9.775876623948326414e-31 1.106257388050682632e-30 1.269049706185524222e-30 1.477027562933557224e-30 1.746783372058316153e-30 2.104574284428349237e-30 2.588845244544507639e-30 3.258075763715870294e-30 4.214850685425263600e-30 5.620383126000975167e-30 7.772287119441941343e-30 1.120511213817322492e-29 1.693644263633375486e-29 2.702017680057590957e-29 4.573527383155067069e-29 8.274982854112153988e-29 1.626830616317378141e-28 3.619842173004682925e-28 1.083950745080080828e-27 5.917546071975233601e-27 3.219793999058765257e+04 3.276759224255027948e+04 3.336567432724777609e+04 3.398658002029955969e+04 3.461310014914025669e+04 3.522296647235536511e+04 3.578930334538866009e+04 3.628601425870054663e+04 3.668782655031871400e+04 3.697415638671933993e+04 3.712628174405134632e+04 3.714162444651110854e+04 3.704413192534634436e+04 3.690891596664802637e+04 3.687702934005388670e+04 3.692959610095430253e+04 3.678770647897655726e+04 3.591555888505678013e+04 3.308989670927523548e+04 2.299164610767208433e+04 1.772825120934481674e+04
1.108705057379401988e-03 8.739381685933477512e-31 9.774991175867326883e-31 1.106140775579689983e-30 1.268898493782550163e-30 1.476829272525889313e-30 1.746525748334836957e-30 2.104249017243310500e-30 2.588403154407246866e-30 3.257460309476565409e-30 4.213990628318477377e-30 5.619112893382085588e-30 7.770329664870535306e-30 1.120191083612258548e-29 1.693109069276965643e-29 2.701095680173347525e-29 4.571757547616405314e-29 8.271376958386401585e-29 1.626033899581652168e-28 3.617674615107404454e-28 1.082905700184564441e-27 5.909357611371450014e-27 3.219747861182715133e+04 3.276714176028437942e+04 3.336517942052876606e+04 3.398606242559177190e+04 3.461257596139787347e+04 3.522247135762011021e+04 3.578888164064206649e+04 3.628565927692148398e+04 3.668755617710958177e+04 3.697399039143318805e+04 3.712622043390589533e+04 3.714165985410086432e+04 3.704423093486786092e+04 3.690899513750620827e+04 3.687700130072132015e+04 3.692958283173466043e+04 3.678797531659250672e+04 3.591657787129962526e+04 3.309316577095093089e+04 2.299907832790057364e+04 1.773638138326477565e+04
1.120205321483253849e-03 8.738587929540734899e-31 9.774026286564754918e-31 1.106022172642203487e-30 1.268752398920337653e-30 1.476639870160814730e-30 1.746288253404898519e-30 2.103921166433828827e-30 2.587963105322620745e-30 3.256854029869443093e-30 4.213119482879269334e-30 5.617819721930443071e-30 7.768355293860325136e-30 1.119874215937654592e-29 1.692569408249733223e-29 2.700134655105906074e-29 4.569905742560659531e-29 8.267727832278161178e-29 1.625217660241011238e-28 3.615508008628684023e-28 1.081869047962834056e-27 5.901133180345202659e-27 3.219700670664264908e+04 3.276665079516909464e+04 3.336467598536366131e+04 3.398556225279567298e+04 3.461207515208180121e+04 3.522201479616475262e+04 3.578845644118978089e+04 3.628530578705179505e+04 3.668728969268897345e+04 3.697382212964451901e+04 3.712615791834834090e+04 3.714169551634050731e+04 3.704432894809835852e+04 3.690907506027128693e+04 3.687697211203250481e+04 3.692956885160363163e+04 3.678824718295299681e+04 3.591762168219406885e+04 3.309643326396353223e+04 2.300647842652209147e+04 1.774455347575905034e+04
1.131824874367811252e-03 8.737786186015632039e-31 9.773062991922940950e-31 1.105896266130684416e-30 1.268603010060902358e-30 1.476448581107304243e-30 1.746029752602994606e-30 2.103587057803349687e-30 2.587513788313577160e-30 3.256240419664841820e-30 4.212224712193467918e-30 5.616515116431761346e-30 7.766361937392960976e-30 1.119552577481473199e-29 1.692026149776789985e-29 2.699168277064307829e-29 4.568101494712353273e-29 8.264003825536522249e-29 1.624393513556967650e-28 3.613275656747880498e-28 1.080808091805144449e-27 5.892843837747663803e-27 3.219652999388867465e+04 3.276616057260149319e+04 3.336414145940102753e+04 3.398505070579302264e+04 3.461156923757795448e+04 3.522151770971730730e+04 3.578802297587928479e+04 3.628494470091247058e+04 3.668701984290582186e+04 3.697364917211472493e+04 3.712609474952227902e+04 3.714173146911856747e+04 3.704442844994118786e+04 3.690915560827761510e+04 3.687694279943744186e+04 3.692955513573834469e+04 3.678852442637117929e+04 3.591867545642959885e+04 3.309979976788227941e+04 2.301408047589087437e+04 1.775279635519662406e+04
