1.000000000000000021e-03 4.019417670176591450e-30 4.741993833614710513e-30 5.628130820422323328e-30 6.722337138349518994e-30 8.084324039556700550e-30 9.796517864002230535e-30 1.197633092293139602e-29 1.479711309030267453e-29 1.852567471414421659e-29 2.359415451771263084e-29 3.073340634648099477e-29 4.126415988957515763e-29 5.780162857680073738e-29 8.622603662202013737e-29 1.420746728023972821e-28 2.737217157584438189e-28 6.668324771335988454e-28 2.310549985989227870e-27 1.345447871598986978e-26 1.587387349780189688e-25 1.672977553845304159e-24 1.774048857327098449e+04 1.931660027291357619e+04 2.102847019900842497e+04 2.286997587070276495e+04 2.482453943868838905e+04 2.685346882307600026e+04 2.889345988164625305e+04 3.084864700657458525e+04 3.257758172751733218e+04 3.392075037793955562e+04 3.471733936780949443e+04 3.475905621752486331e+04 3.376886443705422425e+04 3.139719023217854919e+04 2.764503730607232865e+04 2.333795610679029051e+04 1.913713857687995915e+04 1.531492991640873697e+04 1.219534809256759036e+04 9.976021951968838039e+03 8.709181315885725780e+03
1.010372699238005221e-03 4.019059776997941740e-30 4.741561296534181364e-30 5.627612223418929546e-30 6.721692861068869402e-30 8.083529501308567872e-30 9.795533301507183993e-30 1.197507634016935761e-29 1.479551511679027042e-29 1.852356739244351748e-29 2.359124808793530514e-29 3.072914112915047627e-29 4.125801978398576472e-29 5.779143225622954264e-29 8.620841626362700659e-29 1.420379130338899492e-28 2.736295479871081136e-28 6.665223160624071193e-28 2.309052191056843959e-27 1.344229021383973690e-26 1.585430069434254508e-25 1.672977553845304159e-24 1.773966193751436731e+04 1.931570884034915798e+04 2.102753073386696633e+04 2.286896833262059226e+04 2.482349453510257081e+04 2.685242035571161978e+04 2.889243339487794219e+04 3.084771879121173697e+04 3.257681837906492365e+04 3.392021267605736648e+04 3.471711014169629925e+04 3.475925610888141091e+04 3.376964997248475265e+04 3.139863695187316989e+04 2.764697055251790880e+04 2.333986544583781142e+04 1.913895147342482960e+04 1.531648407732885607e+04 1.219650999666075768e+04 9.976804846457989697e+03 8.709181315885725780e+03
1.020852991365491479e-03 4.018698294118106887e-30 4.741124334072123642e-30 5.627087273219996307e-30 6.721041892879206047e-30 8.082727966076081997e-30 9.794538372066835934e-30 1.197380816330091484e-29 1.479390126964362624e-29 1.852141996893432045e-29 2.358831232626984962e-29 3.072518837060194992e-29 4.125181935989414128e-29 5.778145874825151531e-29 8.619069595641651984e-29 1.420001864433785508e-28 2.735346843669340940e-28 6.662080893788426743e-28 2.307541409300163832e-27 1.342999875216821084e-26 1.583450265632242685e-25 1.672977553845304159e-24 1.773882696116062652e+04 1.931480822795259883e+04 2.102657969011370005e+04 2.286795024567206929e+04 2.482244032448445068e+04 2.685136072078546567e+04 2.889139562779331754e+04 3.084678116985095403e+04 3.257604029202821766e+04 3.391966932517539681e+04 3.471689750182486750e+04 3.475945777248380182e+04 3.377041822135305847e+04 3.140009201332665907e+04 2.764895529568288475e+04 2.334183159609283393e+04 1.914078934493453198e+04 1.531805311937640545e+04 1.219768313942276836e+04 9.977597945649335088e+03 8.709181315885725780e+03
1.031441992411143626e-03 4.018333189234543166e-30 4.740682901796474625e-30 5.626555743167539399e-30 6.720384166970582421e-30 8.081919241853844422e-30 9.793515025083470443e-30 1.197252621558495315e-29 1.479213455421977200e-29 1.851932527697087587e-29 2.358534694533043622e-29 3.072081654287665718e-29 4.124558744766725045e-29 5.777158026293019227e-29 8.617258458926907302e-29 1.419626290895608548e-28 2.734391724883781997e-28 6.658908768142760828e-28 2.306021664282865977e-27 1.341749119118190217e-26 1.581452455948168385e-25 1.672977553845304159e-24 1.773798356810538098e+04 1.931389834231665372e+04 2.102561665452427042e+04 2.286692150269855847e+04 2.482137655148192061e+04 2.685027068620352293e+04 2.889034643060435337e+04 3.084575452052853871e+04 3.257528110500390903e+04 3.391912026529759169e+04 3.471666208680805721e+04 3.475966026628111285e+04 3.377117903281059989e+04 3.140157932601976427e+04 2.765093179000042437e+04 2.334381217123443275e+04 1.914264591860970540e+04 1.531963289679452282e+04 1.219887837834996390e+04 9.978399480193074851e+03 8.709181315885725780e+03
1.042140829979873234e-03 4.017965567514797218e-30 4.740236954853485854e-30 5.626017367190867700e-30 6.719719615724495801e-30 8.081102325285238551e-30 9.792486047289392089e-30 1.197132434286725005e-29 1.479046777883493199e-29 1.851708804872902378e-29 2.358235165509818588e-29 3.071644292801102922e-29 4.123896918786966531e-29 5.776157982823587567e-29 8.615429362762250318e-29 1.419247562823048152e-28 2.733408130416173566e-28 6.655757969649393453e-28 2.304469832843449135e-27 1.340497619859766990e-26 1.579435750196629968e-25 1.672977553845304159e-24 1.773713431000745550e+04 1.931297908912118874e+04 2.102464114230292034e+04 2.286588199521294518e+04 2.482030189322368096e+04 2.684917451687387074e+04 2.888936262274447290e+04 3.084478574213127649e+04 3.257447003276519172e+04 3.391856543577948469e+04 3.471642633248400671e+04 3.475987510069744167e+04 3.377194911680072255e+04 3.140308153089598636e+04 2.765292554683497292e+04 2.334585283289172366e+04 1.914449124286855294e+04 1.532124750674794996e+04 1.220007581567642592e+04 9.979209844851098751e+03 8.709181315885725780e+03
1.052950643372899640e-03 4.017562888818091556e-30 4.739786447964136503e-30 5.625468700710550377e-30 6.719048170713119326e-30 8.080277134652947482e-30 9.791461490928805797e-30 1.197001440695759209e-29 1.478878466642921804e-29 1.851486021365599342e-29 2.357932616289977347e-29 3.071238810879201348e-29 4.123261055369772996e-29 5.775109222986232848e-29 8.613615707057569430e-29 1.418865740335093532e-28 2.732438227593330446e-28 6.652524521236609868e-28 2.302925627298514564e-27 1.339224795494055164e-26 1.577400857285765012e-25 1.672977553845304159e-24 1.773620400643856919e+04 1.931205037312481727e+04 2.102364690850457919e+04 2.286483161339645812e+04 2.481921623887597525e+04 2.684808292118521786e+04 2.888829019609649185e+04 3.084380726632048390e+04 3.257366213460305153e+04 3.391800477532045625e+04 3.471620754517311434e+04 3.476008130067786988e+04 3.377275658541550365e+04 3.140457119737960238e+04 2.765493626636124827e+04 2.334786612089798655e+04 1.914638625158506329e+04 1.532285566777428721e+04 1.220129518722423018e+04 9.980028793075232898e+03 8.709181315885725780e+03
1.063872583709069572e-03 4.017187997245381735e-30 4.739331335421213779e-30 5.624916749724983574e-30 6.718369762696282210e-30 8.079443587349845205e-30 9.790424860450375722e-30 1.196869024777955280e-29 1.478717640096727002e-29 1.851262737665555516e-29 2.357627017338535736e-29 3.070792246263984199e-29 4.122635041184681668e-29 5.774065200990483169e-29 8.611807336949238603e-29 1.418480883555635754e-28 2.731460274408379166e-28 6.649260071231461309e-28 2.301347706433785498e-27 1.337947879933318858e-26 1.575343114992166382e-25 1.672977553845304159e-24 1.773533784375413597e+04 1.931111209815828988e+04 2.102264664580659155e+04 2.286377024609312502e+04 2.481811947635578326e+04 2.684697832268714046e+04 2.888720595295724343e+04 3.084287211316016692e+04 3.257285219092504849e+04 3.391743822195674147e+04 3.471596634873073344e+04 3.476028410866337072e+04 3.377356027448984969e+04 3.140605666373774147e+04 2.765696364844805794e+04 2.334989715840020654e+04 1.914830074500244882e+04 1.532450047366048238e+04 1.220252003229833463e+04 9.980858243813976515e+03 8.709181315885725780e+03
1.074907814047443332e-03 4.016832262514294943e-30 4.738871571085379474e-30 5.624356888462851815e-30 6.717684321618232734e-30 8.078601599867997808e-30 9.789375917135272790e-30 1.196735170621870994e-29 1.478546008426953712e-29 1.851033646139707408e-29 2.357318338851217582e-29 3.070345466488369616e-29 4.121975520734133267e-29 5.772996415500600955e-29 8.609914899805070626e-29 1.418081973748309399e-28 2.730473944372029112e-28 6.645964388705262920e-28 2.299753472561636036e-27 1.336656754968739740e-26 1.573277184079442101e-25 1.672977553845304159e-24 1.773451589234454150e+04 1.931016416711487545e+04 2.102163196887467711e+04 2.286269778080260585e+04 2.481701149231375530e+04 2.684586046206758692e+04 2.888610975740640060e+04 3.084187392741874646e+04 3.257202093874757338e+04 3.391686571305403049e+04 3.471572478212414717e+04 3.476049755889628432e+04 3.377438289022687241e+04 3.140761133699208222e+04 2.765906578494831410e+04 2.335194665067642563e+04 1.915023489795863861e+04 1.532616386044841965e+04 1.220376009362441800e+04 9.981692321082551643e+03 8.709181315885725780e+03
1.086057509511139090e-03 4.016449955075052570e-30 4.738407108381661115e-30 5.623793221039905950e-30 6.716991776603386712e-30 8.077751087788293865e-30 9.788314496063702629e-30 1.196599862091933166e-29 1.478372687000920226e-29 1.850811749043091504e-29 2.357006550751907424e-29 3.069913286580067268e-29 4.121320711158950903e-29 5.771944616214671914e-29 8.607919452031284705e-29 1.417691243909584811e-28 2.729449641892892446e-28 6.642637246556960682e-28 2.298150717282813019e-27 1.335362259596496139e-26 1.571186535175170832e-25 1.672977553845304159e-24 1.773363248912911149e+04 1.930920648194240493e+04 2.102061031339262991e+04 2.286161410367228382e+04 2.481589217211962387e+04 2.684472915848815683e+04 2.888500147154097431e+04 3.084086570012207449e+04 3.257121555849846845e+04 3.391628718530009064e+04 3.471549086763128435e+04 3.476070926847109513e+04 3.377519229737673595e+04 3.140925080249984603e+04 2.766112553079068311e+04 2.335407617093620138e+04 1.915218888387707193e+04 1.532783773817269503e+04 1.220500499700531145e+04 9.982537734163299319e+03 8.709181315885725780e+03
1.097322857412473887e-03 4.016063719661181371e-30 4.737937900296001266e-30 5.623225104449609910e-30 6.716292055952134802e-30 8.076891965770461592e-30 9.787240685201503713e-30 1.196463082827809305e-29 1.478197656167791062e-29 1.850574964134677696e-29 2.356691622691055550e-29 3.069479893742641512e-29 4.120624299837731992e-29 5.770871637937074867e-29 8.606095001131462048e-29 1.417296982385873741e-28 2.728451722324930371e-28 6.639278422202615098e-28 2.296547966852917473e-27 1.334042149149227151e-26 1.569086654958770871e-25 1.672977553845304159e-24 1.773273995309434031e+04 1.930823894363522049e+04 2.101958051211925340e+04 2.286051909948893808e+04 2.481476139984664769e+04 2.684358450054525383e+04 2.888388095546633849e+04 3.083984731058711259e+04 3.257035588982878471e+04 3.391570257469698845e+04 3.471525605776592420e+04 3.476093419218794588e+04 3.377601786483885371e+04 3.141074992644311715e+04 2.766320461185049135e+04 2.335615194473274823e+04 1.915416287436554194e+04 1.532951321766121328e+04 1.220627619300345395e+04 9.983388257893326227e+03 8.709181315885725780e+03
