8.000000000000000000e+00 4.741159813466134132e+00
8.082499999999999574e+00 4.869070500761473852e+00
8.164999999999999147e+00 5.000136573772705262e+00
8.247500000000000497e+00 5.134365622803263918e+00
8.330000000000000071e+00 5.271740901209561514e+00
8.412499999999999645e+00 5.412227084365125229e+00
8.495000000000000995e+00 5.555772801219555745e+00
8.577500000000000568e+00 5.702321807385430930e+00
8.660000000000000142e+00 5.851825384755551696e+00
8.742499999999999716e+00 6.004256108256302404e+00
8.824999999999999289e+00 6.159623840558195340e+00
8.907500000000000639e+00 6.317995416830550326e+00
8.990000000000000213e+00 6.479516082807581512e+00
9.072499999999999787e+00 6.644450950469086514e+00
9.155000000000001137e+00 6.813245148453721534e+00
9.237500000000000711e+00 6.986643185227360497e+00
9.320000000000000284e+00 7.165947158481577262e+00
9.402499999999999858e+00 7.353679409057552796e+00
9.484999999999999432e+00 7.555835446776124620e+00
9.567500000000000782e+00 7.793696860272972593e+00
9.650000000000000355e+00 8.194700992392583316e+00
